
Time = 0	Timestep = 1

U Matrix: 
1.781565e-02	2.045697e-02	3.213040e-02	1.760535e-02	8.647378e-03	3.926949e-03	1.657615e-03	6.541738e-04	2.428047e-04	8.576061e-05	3.270892e-05	1.976055e-05	
1.861857e-02	2.131460e-02	3.294115e-02	1.826925e-02	9.119749e-03	4.221859e-03	1.821326e-03	7.360871e-04	2.802324e-04	1.017309e-04	4.009075e-05	2.471825e-05	
1.919750e-02	2.194433e-02	3.354080e-02	1.876822e-02	9.483013e-03	4.455158e-03	1.955050e-03	8.053367e-04	3.130305e-04	1.162717e-04	4.710362e-05	2.950044e-05	
1.960844e-02	2.239867e-02	3.397428e-02	1.913425e-02	9.755115e-03	4.634356e-03	2.060712e-03	8.617511e-04	3.406227e-04	1.289368e-04	5.345216e-05	3.389061e-05	
1.989425e-02	2.271819e-02	3.427402e-02	1.939143e-02	9.950108e-03	4.765651e-03	2.140065e-03	9.052694e-04	3.625234e-04	1.393097e-04	5.883751e-05	3.766928e-05	
2.008530e-02	2.293192e-02	3.445898e-02	1.955575e-02	1.007738e-02	4.853022e-03	2.193993e-03	9.355327e-04	3.781380e-04	1.469158e-04	6.291433e-05	4.057677e-05	
2.020144e-02	2.305921e-02	3.453258e-02	1.963590e-02	1.014134e-02	4.897651e-03	2.222016e-03	9.515643e-04	3.865883e-04	1.511356e-04	6.524229e-05	4.226785e-05	
2.020144e-02	2.020144e-02	3.200703e-02	1.766192e-02	8.784312e-03	4.068978e-03	1.766055e-03	7.223807e-04	2.800004e-04	1.041189e-04	4.226785e-05	4.226785e-05	

Time = 0.01	Timestep = 2

U Matrix: 
0.000000e+00	-2.346138e-03	-1.447276e-03	-7.835458e-04	-3.761550e-04	-1.623508e-04	-6.386620e-05	-2.317637e-05	-7.826656e-06	-2.380204e-06	-2.380204e-06	0.000000e+00	
3.650000e-03	2.918997e-03	2.346310e-03	1.762216e-03	1.219612e-03	7.760723e-04	4.560656e-04	2.489784e-04	1.258421e-04	5.396381e-05	2.380204e-06	0.000000e+00	
3.650000e-03	2.946808e-03	2.367020e-03	1.785253e-03	1.248894e-03	8.078930e-04	4.845873e-04	2.706208e-04	1.398426e-04	6.097878e-05	3.372373e-06	0.000000e+00	
3.650000e-03	2.945736e-03	2.373110e-03	1.799509e-03	1.270965e-03	8.333606e-04	5.081812e-04	2.890249e-04	1.520643e-04	6.730699e-05	4.363169e-06	0.000000e+00	
3.650000e-03	2.948845e-03	2.380920e-03	1.813429e-03	1.290340e-03	8.549102e-04	5.280480e-04	3.046712e-04	1.626224e-04	7.289463e-05	5.305168e-06	0.000000e+00	
3.650000e-03	2.954092e-03	2.389410e-03	1.826314e-03	1.306976e-03	8.728722e-04	5.445222e-04	3.177399e-04	1.715558e-04	7.770135e-05	6.164017e-06	0.000000e+00	
3.650000e-03	2.960127e-03	2.397670e-03	1.837619e-03	1.320807e-03	8.874723e-04	5.578584e-04	3.283829e-04	1.789092e-04	8.171019e-05	6.916807e-06	0.000000e+00	
3.650000e-03	2.966175e-03	2.404992e-03	1.846929e-03	1.331775e-03	8.988691e-04	5.682477e-04	3.367223e-04	1.847247e-04	8.491573e-05	7.548460e-06	0.000000e+00	
3.650000e-03	2.971882e-03	2.410817e-03	1.853935e-03	1.339839e-03	9.071806e-04	5.758348e-04	3.428530e-04	1.890376e-04	8.731684e-05	8.047219e-06	0.000000e+00	
3.650000e-03	2.977144e-03	2.414626e-03	1.858427e-03	1.344990e-03	9.125059e-04	5.807319e-04	3.468480e-04	1.918754e-04	8.891268e-05	8.400145e-06	0.000000e+00	
3.650000e-03	2.945582e-03	2.396805e-03	1.848910e-03	1.340971e-03	9.117287e-04	5.815071e-04	3.480863e-04	1.929761e-04	8.959840e-05	8.589332e-06	0.000000e+00	
0.000000e+00	-2.393941e-03	-1.577811e-03	-9.494563e-04	-5.243685e-04	-2.675635e-04	-1.270452e-04	-5.649759e-05	-2.354527e-05	-8.589332e-06	-8.589332e-06	0.000000e+00	

V Matrix: 
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	3.046782e-04	3.087025e-04	3.011972e-04	2.738389e-04	2.242790e-04	1.645291e-04	1.090179e-04	6.628945e-05	3.847631e-05	2.455116e-05	1.290592e-06	
0.000000e+00	2.891213e-04	2.804843e-04	2.678052e-04	2.392929e-04	1.951498e-04	1.442144e-04	9.702638e-05	6.021823e-05	3.577496e-05	2.316613e-05	1.425182e-06	
0.000000e+00	2.642775e-04	2.503553e-04	2.343689e-04	2.065284e-04	1.677766e-04	1.246771e-04	8.494362e-05	5.365101e-05	3.253473e-05	2.140470e-05	1.486063e-06	
0.000000e+00	2.332266e-04	2.180121e-04	2.007876e-04	1.750171e-04	1.417460e-04	1.058219e-04	7.287332e-05	4.673577e-05	2.886885e-05	1.929664e-05	1.476365e-06	
0.000000e+00	1.983816e-04	1.836690e-04	1.669884e-04	1.443770e-04	1.167138e-04	8.751343e-05	6.084110e-05	3.955510e-05	2.484838e-05	1.686686e-05	1.402575e-06	
0.000000e+00	1.615429e-04	1.477011e-04	1.329474e-04	1.143276e-04	9.239197e-05	6.959831e-05	4.881953e-05	3.214084e-05	2.050990e-05	1.412915e-05	1.269707e-06	
0.000000e+00	1.240615e-04	1.104400e-04	9.868744e-05	8.467488e-05	6.854752e-05	5.192431e-05	3.675014e-05	2.448874e-05	1.586285e-05	1.108458e-05	1.077070e-06	
0.000000e+00	8.702986e-05	7.205730e-05	6.429409e-05	5.531017e-05	4.500717e-05	3.435665e-05	2.456246e-05	1.657246e-05	1.089689e-05	7.722172e-06	8.153631e-07	
0.000000e+00	5.142769e-05	3.248241e-05	2.997812e-05	2.621465e-05	2.166080e-05	1.679027e-05	1.218912e-05	8.355725e-06	5.589042e-06	4.020437e-06	4.655932e-07	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	

P Matrix: 
3.354121e-02	3.354121e-02	3.996114e-02	3.115937e-02	2.145480e-02	1.329498e-02	7.514328e-03	3.922397e-03	1.912667e-03	8.896481e-04	4.494692e-04	4.494692e-04	
3.354121e-02	3.516742e-02	4.159678e-02	3.281220e-02	2.299735e-02	1.456696e-02	8.439627e-03	4.524714e-03	2.270399e-03	1.091850e-03	5.770958e-04	4.494692e-04	
3.321766e-02	3.480447e-02	4.132234e-02	3.291463e-02	2.344781e-02	1.517231e-02	9.008144e-03	4.957853e-03	2.556973e-03	1.267521e-03	6.931951e-04	5.478357e-04	
3.323346e-02	3.477616e-02	4.131198e-02	3.313754e-02	2.388996e-02	1.570655e-02	9.501417e-03	5.337567e-03	2.813631e-03	1.428966e-03	8.016641e-04	6.403466e-04	
3.347762e-02	3.497762e-02	4.148749e-02	3.344232e-02	2.431974e-02	1.617968e-02	9.928248e-03	5.667299e-03	3.040022e-03	1.574436e-03	9.010332e-04	7.255945e-04	
3.384528e-02	3.530771e-02	4.176868e-02	3.378314e-02	2.472196e-02	1.659233e-02	1.029245e-02	5.948860e-03	3.235725e-03	1.702504e-03	9.899303e-04	8.022571e-04	
3.425407e-02	3.568559e-02	4.208868e-02	3.411973e-02	2.508031e-02	1.694181e-02	1.059543e-02	6.183143e-03	3.400269e-03	1.811950e-03	1.067073e-03	8.690994e-04	
3.464274e-02	3.605026e-02	4.239453e-02	3.441890e-02	2.537972e-02	1.722407e-02	1.083717e-02	6.370335e-03	3.533050e-03	1.901630e-03	1.131220e-03	9.249295e-04	
3.496905e-02	3.635911e-02	4.264736e-02	3.465551e-02	2.560807e-02	1.743520e-02	1.101704e-02	6.510228e-03	3.633354e-03	1.970417e-03	1.181140e-03	9.685627e-04	
3.520758e-02	3.658630e-02	4.282243e-02	3.481298e-02	2.575738e-02	1.757269e-02	1.113466e-02	6.602566e-03	3.700448e-03	2.017192e-03	1.215592e-03	9.988002e-04	
3.534761e-02	3.672076e-02	4.290954e-02	3.488324e-02	2.582458e-02	1.763631e-02	1.119049e-02	6.647384e-03	3.733703e-03	2.040866e-03	1.233324e-03	1.014419e-03	
3.534761e-02	3.534761e-02	4.147108e-02	3.340150e-02	2.440259e-02	1.639919e-02	1.021790e-02	5.950343e-03	3.269704e-03	1.739541e-03	1.014419e-03	1.014419e-03	

Time = 0.02	Timestep = 3

U Matrix: 
0.000000e+00	-2.918997e-03	-2.346310e-03	-1.762216e-03	-1.219612e-03	-7.760723e-04	-4.560656e-04	-2.489784e-04	-1.258421e-04	-5.396381e-05	-5.396381e-05	0.000000e+00	
3.650000e-03	3.214826e-03	2.864476e-03	2.462863e-03	2.009453e-03	1.543413e-03	1.112945e-03	7.518287e-04	4.694482e-04	2.495617e-04	5.396381e-05	0.000000e+00	
3.650000e-03	3.251175e-03	2.897734e-03	2.485502e-03	2.028967e-03	1.565058e-03	1.137002e-03	7.754497e-04	4.888087e-04	2.618071e-04	6.097878e-05	0.000000e+00	
3.650000e-03	3.247319e-03	2.891221e-03	2.481728e-03	2.031585e-03	1.575254e-03	1.152807e-03	7.930791e-04	5.042939e-04	2.725088e-04	6.730699e-05	0.000000e+00	
3.650000e-03	3.245008e-03	2.887960e-03	2.480742e-03	2.035535e-03	1.584912e-03	1.166646e-03	8.081880e-04	5.176188e-04	2.820194e-04	7.289463e-05	0.000000e+00	
3.650000e-03	3.244627e-03	2.887130e-03	2.481659e-03	2.040135e-03	1.593725e-03	1.178515e-03	8.209041e-04	5.288536e-04	2.901910e-04	7.770135e-05	0.000000e+00	
3.650000e-03	3.245818e-03	2.887943e-03	2.483664e-03	2.044771e-03	1.601393e-03	1.188369e-03	8.313034e-04	5.380499e-04	2.969632e-04	8.171019e-05	0.000000e+00	
3.650000e-03	3.247988e-03	2.889739e-03	2.486081e-03	2.048932e-03	1.607654e-03	1.196155e-03	8.394370e-04	5.452536e-04	3.023203e-04	8.491573e-05	0.000000e+00	
3.650000e-03	3.250479e-03	2.892028e-03	2.488374e-03	2.052217e-03	1.612309e-03	1.201837e-03	8.453498e-04	5.505114e-04	3.062705e-04	8.731684e-05	0.000000e+00	
3.650000e-03	3.252472e-03	2.894453e-03	2.490056e-03	2.054290e-03	1.615205e-03	1.205398e-03	8.490913e-04	5.538753e-04	3.088360e-04	8.891268e-05	0.000000e+00	
3.650000e-03	3.212686e-03	2.850554e-03	2.457380e-03	2.032663e-03	1.602175e-03	1.198384e-03	8.458820e-04	5.528122e-04	3.088707e-04	8.959840e-05	0.000000e+00	
0.000000e+00	-2.945582e-03	-2.396805e-03	-1.848910e-03	-1.340971e-03	-9.117287e-04	-5.815071e-04	-3.480863e-04	-1.929761e-04	-8.959840e-05	-8.959840e-05	0.000000e+00	

V Matrix: 
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1.908121e-04	2.084758e-04	2.303775e-04	2.458098e-04	2.449307e-04	2.241146e-04	1.884673e-04	1.477573e-04	1.122474e-04	8.949156e-05	2.455116e-05	
0.000000e+00	1.975893e-04	2.041599e-04	2.166856e-04	2.243306e-04	2.191452e-04	1.987758e-04	1.671751e-04	1.319191e-04	1.009510e-04	7.989692e-05	2.316613e-05	
0.000000e+00	1.954458e-04	1.932722e-04	1.990859e-04	2.010446e-04	1.931424e-04	1.738255e-04	1.461470e-04	1.159290e-04	8.928017e-05	7.057010e-05	2.140470e-05	
0.000000e+00	1.845897e-04	1.765599e-04	1.775979e-04	1.757564e-04	1.665546e-04	1.489265e-04	1.251880e-04	9.975559e-05	7.728706e-05	6.121384e-05	1.929664e-05	
0.000000e+00	1.662024e-04	1.546523e-04	1.525009e-04	1.484859e-04	1.392132e-04	1.238773e-04	1.041692e-04	8.337026e-05	6.497837e-05	5.166073e-05	1.686686e-05	
0.000000e+00	1.419222e-04	1.283377e-04	1.242901e-04	1.194511e-04	1.111280e-04	9.860442e-05	8.303135e-05	6.676409e-05	5.235739e-05	4.182578e-05	1.412915e-05	
0.000000e+00	1.135621e-04	9.862851e-05	9.361338e-05	8.902357e-05	8.245370e-05	7.314456e-05	6.178111e-05	4.995534e-05	3.944016e-05	3.167774e-05	1.108458e-05	
0.000000e+00	8.290248e-05	6.676803e-05	6.118252e-05	5.767784e-05	5.345397e-05	4.762180e-05	4.048089e-05	3.298958e-05	2.625886e-05	2.121938e-05	7.722172e-06	
0.000000e+00	5.144086e-05	3.426990e-05	2.765725e-05	2.596011e-05	2.447611e-05	2.222742e-05	1.923721e-05	1.593526e-05	1.285887e-05	1.047202e-05	4.020437e-06	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	

P Matrix: 
4.447728e-02	4.447728e-02	4.807707e-02	4.266029e-02	3.532309e-02	2.727125e-02	1.963406e-02	1.323492e-02	8.428970e-03	5.191569e-03	3.361649e-03	3.361649e-03	
4.447728e-02	4.546065e-02	4.911060e-02	4.382816e-02	3.662458e-02	2.860723e-02	2.087320e-02	1.427890e-02	9.242108e-03	5.804132e-03	3.859365e-03	3.361649e-03	
4.397325e-02	4.493740e-02	4.862072e-02	4.348634e-02	3.649622e-02	2.871921e-02	2.117611e-02	1.467821e-02	9.649818e-03	6.172553e-03	4.183173e-03	3.661484e-03	
4.358037e-02	4.451617e-02	4.823946e-02	4.323257e-02	3.642316e-02	2.883989e-02	2.144841e-02	1.502770e-02	1.000685e-02	6.497026e-03	4.465325e-03	3.924278e-03	
4.330429e-02	4.420597e-02	4.795420e-02	4.305751e-02	3.639694e-02	2.896715e-02	2.169369e-02	1.533268e-02	1.031702e-02	6.779564e-03	4.709825e-03	4.153280e-03	
4.312758e-02	4.399305e-02	4.774709e-02	4.294253e-02	3.640146e-02	2.909144e-02	2.190881e-02	1.559342e-02	1.058113e-02	7.020668e-03	4.918272e-03	4.349483e-03	
4.302744e-02	4.385808e-02	4.760216e-02	4.287075e-02	3.642254e-02	2.920407e-02	2.209030e-02	1.580940e-02	1.079941e-02	7.220518e-03	5.091292e-03	4.513035e-03	
4.298124e-02	4.378128e-02	4.750539e-02	4.282789e-02	3.644851e-02	2.929781e-02	2.223506e-02	1.597996e-02	1.097193e-02	7.379132e-03	5.229018e-03	4.643684e-03	
4.296963e-02	4.374547e-02	4.744605e-02	4.280276e-02	3.647046e-02	2.936737e-02	2.234097e-02	1.610476e-02	1.109883e-02	7.496565e-03	5.331420e-03	4.741092e-03	
4.297775e-02	4.373715e-02	4.741872e-02	4.278733e-02	3.648243e-02	2.940962e-02	2.240718e-02	1.618414e-02	1.118064e-02	7.573084e-03	5.398535e-03	4.805054e-03	
4.299493e-02	4.374621e-02	4.742542e-02	4.277573e-02	3.648116e-02	2.942368e-02	2.243431e-02	1.621928e-02	1.121841e-02	7.609298e-03	5.430614e-03	4.835628e-03	
4.299493e-02	4.299493e-02	4.658536e-02	4.179994e-02	3.537939e-02	2.826651e-02	2.131902e-02	1.522826e-02	1.039052e-02	6.929045e-03	4.835628e-03	4.835628e-03	

Time = 0.03	Timestep = 4

U Matrix: 
0.000000e+00	-3.214826e-03	-2.864476e-03	-2.462863e-03	-2.009453e-03	-1.543413e-03	-1.112945e-03	-7.518287e-04	-4.694482e-04	-2.495617e-04	-2.495617e-04	0.000000e+00	
3.650000e-03	3.378899e-03	3.155390e-03	2.898956e-03	2.575954e-03	2.192161e-03	1.774675e-03	1.356923e-03	9.646756e-04	6.028469e-04	2.495617e-04	0.000000e+00	
3.650000e-03	3.422069e-03	3.215570e-03	2.943301e-03	2.606323e-03	2.215054e-03	1.794846e-03	1.376122e-03	9.816730e-04	6.156002e-04	2.618071e-04	0.000000e+00	
3.650000e-03	3.419607e-03	3.204220e-03	2.931483e-03	2.596690e-03	2.210201e-03	1.795933e-03	1.382272e-03	9.903585e-04	6.245803e-04	2.725088e-04	0.000000e+00	
3.650000e-03	3.416015e-03	3.195690e-03	2.922251e-03	2.589288e-03	2.206699e-03	1.797206e-03	1.387627e-03	9.979476e-04	6.328571e-04	2.820194e-04	0.000000e+00	
3.650000e-03	3.412649e-03	3.189543e-03	2.915432e-03	2.583839e-03	2.204292e-03	1.798542e-03	1.392200e-03	1.004422e-03	6.401177e-04	2.901910e-04	0.000000e+00	
3.650000e-03	3.410070e-03	3.185394e-03	2.910644e-03	2.579959e-03	2.202682e-03	1.799789e-03	1.395962e-03	1.009752e-03	6.461997e-04	2.969632e-04	0.000000e+00	
3.650000e-03	3.408330e-03	3.183078e-03	2.907564e-03	2.577304e-03	2.201607e-03	1.800812e-03	1.398880e-03	1.013918e-03	6.510275e-04	3.023203e-04	0.000000e+00	
3.650000e-03	3.407108e-03	3.182652e-03	2.905924e-03	2.575568e-03	2.200846e-03	1.801499e-03	1.400931e-03	1.016917e-03	6.545761e-04	3.062705e-04	0.000000e+00	
3.650000e-03	3.405691e-03	3.184207e-03	2.905187e-03	2.574291e-03	2.200112e-03	1.801711e-03	1.402071e-03	1.018744e-03	6.568453e-04	3.088360e-04	0.000000e+00	
3.650000e-03	3.360623e-03	3.110733e-03	2.842769e-03	2.526955e-03	2.166198e-03	1.778684e-03	1.387388e-03	1.010237e-03	6.529723e-04	3.088707e-04	0.000000e+00	
0.000000e+00	-3.212686e-03	-2.850554e-03	-2.457380e-03	-2.032663e-03	-1.602175e-03	-1.198384e-03	-8.458820e-04	-5.528122e-04	-3.088707e-04	-3.088707e-04	0.000000e+00	

V Matrix: 
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	9.454476e-05	1.137283e-04	1.468550e-04	1.771745e-04	2.023372e-04	2.157938e-04	2.144892e-04	2.006040e-04	1.810705e-04	1.638407e-04	8.949156e-05	
0.000000e+00	1.000546e-04	1.160387e-04	1.389431e-04	1.630172e-04	1.825570e-04	1.924163e-04	1.903232e-04	1.780638e-04	1.607224e-04	1.436147e-04	7.989692e-05	
0.000000e+00	1.023641e-04	1.122319e-04	1.285544e-04	1.469863e-04	1.617863e-04	1.687880e-04	1.662409e-04	1.555309e-04	1.403608e-04	1.245582e-04	7.057010e-05	
0.000000e+00	1.003716e-04	1.039472e-04	1.154422e-04	1.290530e-04	1.399468e-04	1.447572e-04	1.420825e-04	1.329362e-04	1.199941e-04	1.061208e-04	6.121384e-05	
0.000000e+00	9.402934e-05	9.222999e-05	9.973558e-05	1.092915e-04	1.170482e-04	1.202660e-04	1.177708e-04	1.102460e-04	9.959228e-05	8.796793e-05	5.166073e-05	
0.000000e+00	8.390229e-05	7.789577e-05	8.175720e-05	8.790010e-05	9.320691e-05	9.535487e-05	9.330946e-05	8.747145e-05	7.914399e-05	6.991835e-05	4.182578e-05	
0.000000e+00	7.084415e-05	6.182709e-05	6.189025e-05	6.515370e-05	6.862396e-05	7.014525e-05	6.876979e-05	6.466811e-05	5.867387e-05	5.189675e-05	3.167774e-05	
0.000000e+00	5.572639e-05	4.520492e-05	4.043522e-05	4.135505e-05	4.356241e-05	4.481992e-05	4.427417e-05	4.192763e-05	3.824106e-05	3.389809e-05	2.121938e-05	
0.000000e+00	3.915268e-05	2.965325e-05	1.740447e-05	1.685369e-05	1.836531e-05	1.962445e-05	1.999110e-05	1.937311e-05	1.793384e-05	1.596184e-05	1.047202e-05	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	

P Matrix: 
5.040246e-02	5.040246e-02	5.246941e-02	4.918530e-02	4.433899e-02	3.826717e-02	3.150912e-02	2.477164e-02	1.872474e-02	1.383913e-02	1.040428e-02	1.040428e-02	
5.040246e-02	5.095031e-02	5.306413e-02	4.991042e-02	4.524601e-02	3.934076e-02	3.268000e-02	2.594859e-02	1.982850e-02	1.483643e-02	1.132729e-02	1.040428e-02	
4.995027e-02	5.049553e-02	5.259620e-02	4.950086e-02	4.491274e-02	3.913822e-02	3.264758e-02	2.608554e-02	2.009697e-02	1.518269e-02	1.169927e-02	1.076602e-02	
4.949288e-02	5.003133e-02	5.215502e-02	4.911283e-02	4.460773e-02	3.895706e-02	3.261707e-02	2.620167e-02	2.032716e-02	1.548036e-02	1.201532e-02	1.107643e-02	
4.906192e-02	4.959018e-02	5.174896e-02	4.876073e-02	4.433865e-02	3.880162e-02	3.259284e-02	2.630240e-02	2.052472e-02	1.573480e-02	1.228301e-02	1.134163e-02	
4.867663e-02	4.919270e-02	5.138490e-02	4.845037e-02	4.410604e-02	3.866958e-02	3.257269e-02	2.638705e-02	2.069026e-02	1.594757e-02	1.250562e-02	1.156382e-02	
4.835016e-02	4.885358e-02	5.107172e-02	4.818684e-02	4.391072e-02	3.855947e-02	3.255514e-02	2.645517e-02	2.082434e-02	1.612002e-02	1.268557e-02	1.174455e-02	
4.809072e-02	4.858247e-02	5.081841e-02	4.797432e-02	4.375340e-02	3.847036e-02	3.253924e-02	2.650663e-02	2.092764e-02	1.625349e-02	1.282478e-02	1.188510e-02	
4.790231e-02	4.838453e-02	5.063322e-02	4.781569e-02	4.363429e-02	3.840153e-02	3.252447e-02	2.654161e-02	2.100104e-02	1.634933e-02	1.292495e-02	1.198667e-02	
